duck_id,base_timestamp,forecast_day,forecast_timestamp,start_lat,start_lon,forecast_lat,forecast_lon
BBR-1-M-YR2,2024-09-13 00:10:42,3,2024-09-16 00:10:42,38.91239929199219,-77.70611572265625,38.9124,-77.706116
BBR-1-M-YR2,2024-09-13 00:10:42,4,2024-09-17 00:10:42,38.91239929199219,-77.70611572265625,38.9124,-77.706116
BBR-1-M-YR2,2024-09-13 00:10:42,5,2024-09-18 00:10:42,38.91239929199219,-77.70611572265625,38.9124,-77.706116
BBR-10-M-YR2,2024-08-24 01:18:45,1,2024-08-25 01:18:45,-0.8431254695718735,0.974791215589164,38.88981,-77.65717
BBR-10-M-YR2,2024-08-24 01:18:45,2,2024-08-26 01:18:45,38.889808654785156,-77.65717315673828,38.88981,-77.65717
BBR-10-M-YR2,2024-08-24 01:18:45,3,2024-08-27 01:18:45,38.889808654785156,-77.65717315673828,38.88981,-77.65717
BBR-10-M-YR2,2024-08-24 01:18:45,4,2024-08-28 01:18:45,38.889808654785156,-77.65717315673828,38.88981,-77.65717
BBR-10-M-YR2,2024-08-24 01:18:45,5,2024-08-29 01:18:45,38.889808654785156,-77.65717315673828,38.88981,-77.65717
BBR-1-M-YR2,2024-09-05 00:11:05,1,2024-09-06 00:11:05,-0.6522647421898,-0.6411075026148865,38.918697,-77.719376
BBR-1-M-YR2,2024-09-05 00:11:05,2,2024-09-07 00:11:05,38.918697357177734,-77.71937561035156,38.918697,-77.719376
BBR-1-M-YR2,2024-09-05 00:11:05,3,2024-09-08 00:11:05,38.918697357177734,-77.71937561035156,38.918697,-77.719376
BBR-1-M-YR2,2024-09-05 00:11:05,4,2024-09-09 00:11:05,38.918697357177734,-77.71937561035156,38.918697,-77.719376
BBR-1-M-YR2,2024-09-05 00:11:05,5,2024-09-10 00:11:05,38.918697357177734,-77.71937561035156,38.918697,-77.719376
BBR-1-M-YR2,2024-09-13 19:10:48,1,2024-09-14 19:10:48,-0.9297312695853179,-0.1868773050036907,38.912144,-77.70555
BBR-1-M-YR2,2024-09-13 19:10:48,2,2024-09-15 19:10:48,38.91214370727539,-77.70555114746094,38.912144,-77.70555
BBR-1-M-YR2,2024-09-13 19:10:48,3,2024-09-16 19:10:48,38.91214370727539,-77.70555114746094,38.912144,-77.70555
BBR-1-M-YR2,2024-09-13 19:10:48,4,2024-09-17 19:10:48,38.91214370727539,-77.70555114746094,38.912144,-77.70555
BBR-1-M-YR2,2024-09-13 19:10:48,5,2024-09-18 19:10:48,38.91214370727539,-77.70555114746094,38.912144,-77.70555
BBR-2-M-YR2,2024-08-29 00:26:14,1,2024-08-30 00:26:14,0.011266777701166575,0.27151767151781314,38.922543,-77.72714
BBR-2-M-YR2,2024-08-29 00:26:14,2,2024-08-31 00:26:14,38.922542572021484,-77.72714233398438,38.922543,-77.72714
BBR-2-M-YR2,2024-08-29 00:26:14,3,2024-09-01 00:26:14,38.922542572021484,-77.72714233398438,38.922543,-77.72714
BBR-2-M-YR2,2024-08-29 00:26:14,4,2024-09-02 00:26:14,38.922542572021484,-77.72714233398438,38.922543,-77.72714
BBR-2-M-YR2,2024-08-29 00:26:14,5,2024-09-03 00:26:14,38.922542572021484,-77.72714233398438,38.922543,-77.72714
BBR-10-M-YR2,2024-08-23 21:18:32,1,2024-08-24 21:18:32,-0.9403670709456264,0.9779358696772533,38.902336,-77.68443
BBR-10-M-YR2,2024-08-23 21:18:32,2,2024-08-25 21:18:32,38.90233612060547,-77.68443298339844,38.902336,-77.68443
BBR-10-M-YR2,2024-08-23 21:18:32,3,2024-08-26 21:18:32,38.90233612060547,-77.68443298339844,38.902336,-77.68443
BBR-10-M-YR2,2024-08-23 21:18:32,4,2024-08-27 21:18:32,38.90233612060547,-77.68443298339844,38.902336,-77.68443
BBR-10-M-YR2,2024-08-23 21:18:32,5,2024-08-28 21:18:32,38.90233612060547,-77.68443298339844,38.902336,-77.68443
BBR-10-M-YR2,2024-09-08 01:18:43,1,2024-09-09 01:18:43,-0.8786733927230443,0.9355603670480832,38.895752,-77.67024
BBR-10-M-YR2,2024-09-08 01:18:43,2,2024-09-10 01:18:43,38.895751953125,-77.67024230957031,38.895752,-77.67024
BBR-10-M-YR2,2024-09-08 01:18:43,3,2024-09-11 01:18:43,38.895751953125,-77.67024230957031,38.895752,-77.67024
BBR-10-M-YR2,2024-09-08 01:18:43,4,2024-09-12 01:18:43,38.895751953125,-77.67024230957031,38.895752,-77.67024
BBR-10-M-YR2,2024-09-08 01:18:43,5,2024-09-13 01:18:43,38.895751953125,-77.67024230957031,38.895752,-77.67024
BBR-2-M-YR2,2024-09-04 10:26:14,1,2024-09-05 10:26:14,0.011854609581405384,0.22744282744270095,38.91988,-77.72167
BBR-2-M-YR2,2024-09-04 10:26:14,2,2024-09-06 10:26:14,38.91987991333008,-77.72167205810547,38.91988,-77.72167
BBR-2-M-YR2,2024-09-04 10:26:14,3,2024-09-07 10:26:14,38.91987991333008,-77.72167205810547,38.91988,-77.72167
BBR-2-M-YR2,2024-09-04 10:26:14,4,2024-09-08 10:26:14,38.91987991333008,-77.72167205810547,38.91988,-77.72167
BBR-2-M-YR2,2024-09-04 10:26:14,5,2024-09-09 10:26:14,38.91987991333008,-77.72167205810547,38.91988,-77.72167
BBR-1-M-YR2,2024-09-08 03:10:40,1,2024-09-09 03:10:40,-0.9284018611720057,-0.18302416469441596,38.910122,-77.70137
BBR-1-M-YR2,2024-09-08 03:10:40,2,2024-09-10 03:10:40,38.91012191772461,-77.70137023925781,38.910122,-77.70137
BBR-1-M-YR2,2024-09-08 03:10:40,3,2024-09-11 03:10:40,38.91012191772461,-77.70137023925781,38.910122,-77.70137
BBR-1-M-YR2,2024-09-08 03:10:40,4,2024-09-12 03:10:40,38.91012191772461,-77.70137023925781,38.910122,-77.70137
BBR-1-M-YR2,2024-09-08 03:10:40,5,2024-09-13 03:10:40,38.91012191772461,-77.70137023925781,38.910122,-77.70137
BBR-2-M-YR2,2024-08-27 21:25:49,1,2024-08-28 21:25:49,-0.010483001861757657,0.22328482328521204,38.91736,-77.71629
BBR-2-M-YR2,2024-08-27 21:25:49,2,2024-08-29 21:25:49,38.9173583984375,-77.71629333496094,38.91736,-77.71629
BBR-2-M-YR2,2024-08-27 21:25:49,3,2024-08-30 21:25:49,38.9173583984375,-77.71629333496094,38.91736,-77.71629
